STATIONS_ID,date,data_quality_row_wind,max_windspeed[m/s],avr_windspeed[m/s],data_quality_row_weather,precipitation_level[mm],precipitation_form,sunshine_duration[h],snow_height[cm],avr_air_temperature[°C],avr_rel_humidity[%],max_air_temperature[°C],min_air_temperature[°C]
2932,2021-12-21,10,4.6,2.1,3,0.0,0,0.167,0,-1.2,91.83,0.3,-4.8
2932,2021-12-22,10,6.9,2.4,3,0.0,0,5.383,0,-2.2,86.96,0.7,-4.4
2932,2021-12-23,10,13.4,5.5,3,4.2,8,0.0,0,0.3,79.29,4.3,-2.3
2932,2021-12-24,10,15.4,7.5,3,8.5,8,0.45,0,4.9,91.38,9.2,-1.4
2932,2021-12-25,10,9.1,3.9,3,0.0,0,3.517,3,-5.4,84.13,-1.5,-10.9
2932,2021-12-26,10,6.5,2.3,3,0.0,6,4.767,2,-8.1,85.46,-3.8,-13.4
2932,2021-12-27,10,6.7,4.0,3,0.9,6,0.233,2,-0.1,90.13,2.4,-3.9
2932,2021-12-28,10,11.5,5.8,3,2.8,6,0.133,0,4.5,87.79,6.8,1.5
2932,2021-12-29,10,8.2,3.7,3,1.2,6,0.0,0,6.4,93.17,8.6,3.6
2932,2021-12-30,10,14.9,6.7,3,0.2,6,0.0,0,10.9,89.58,13.8,6.6
2932,2021-12-31,10,16.5,8.2,3,0.0,6,1.55,0,12.8,79.0,15.2,11.5
2932,2022-01-01,10,11.7,5.7,3,0.0,0,0.0,0,10.9,83.5,12.6,7.0
2932,2022-01-02,10,13.4,5.8,3,1.9,6,0.733,0,9.5,81.54,11.8,7.0
2932,2022-01-03,10,15.8,8.0,3,1.2,6,2.2,0,8.6,80.0,10.8,7.1
2932,2022-01-04,10,9.3,3.9,3,14.2,8,0.0,0,6.6,93.04,8.6,5.3
2932,2022-01-05,10,18.0,7.9,3,2.3,8,2.867,0,2.9,86.58,5.4,0.1
2932,2022-01-06,10,11.8,4.5,3,0.0,0,5.933,0,0.9,83.38,3.5,-1.5
2932,2022-01-07,10,11.7,5.7,3,0.5,7,0.0,0,0.8,83.67,2.4,-1.8
2932,2022-01-08,10,11.7,4.8,3,0.0,7,2.533,0,1.3,82.17,3.7,-0.2
2932,2022-01-09,10,12.9,6.6,3,1.6,8,0.0,0,2.5,85.29,4.0,0.3
2932,2022-01-10,10,6.2,2.6,3,0.1,6,0.0,0,2.9,93.5,4.1,0.8
2932,2022-01-11,10,5.8,2.5,3,0.0,8,0.0,0,0.4,96.08,2.5,-1.5
2932,2022-01-12,10,7.5,3.1,3,0.0,6,0.017,0,1.4,91.58,4.2,-1.6
2932,2022-01-13,10,11.8,5.9,3,0.0,0,2.117,0,2.0,88.75,4.6,-1.4
2932,2022-01-14,10,10.3,4.5,3,0.1,6,0.0,0,1.6,93.96,3.7,-2.9
2932,2022-01-15,10,4.6,2.3,3,0.0,0,0.0,0,1.7,93.29,3.9,-1.8
2932,2022-01-16,10,14.4,7.3,3,0.0,6,0.0,0,1.4,90.88,4.0,-1.8
2932,2022-01-17,10,19.0,7.4,3,1.2,6,0.0,0,4.1,83.33,6.3,-1.4
2932,2022-01-18,10,5.7,2.7,3,0.5,6,0.0,0,2.9,91.5,5.0,-1.4
2932,2022-01-19,10,15.4,6.6,3,0.2,6,3.233,0,3.2,82.67,5.6,1.4
2932,2022-01-20,10,19.2,7.8,3,0.3,8,3.9,0,1.4,75.42,3.4,-1.6
2932,2022-01-21,10,14.2,6.0,3,4.1,8,4.717,0,-0.2,79.17,2.7,-4.6
2932,2022-01-22,10,13.4,3.7,3,2.6,6,0.0,0,4.4,95.21,5.3,2.6
2932,2022-01-23,10,6.7,3.2,3,1.3,6,0.0,0,4.4,97.33,5.5,3.1
2932,2022-01-24,10,3.6,1.6,3,0.0,6,0.0,0,5.2,95.42,6.4,4.2
2932,2022-01-25,10,5.7,2.8,3,0.1,6,0.0,0,2.8,91.13,4.2,1.5
2932,2022-01-26,10,10.8,5.0,3,0.0,6,0.0,0,1.3,90.79,1.8,0.6
2932,2022-01-27,10,18.3,10.1,3,0.9,6,0.25,0,2.8,83.83,4.6,1.4
2932,2022-01-28,10,18.7,7.6,3,0.1,6,2.4,0,3.8,73.63,5.6,1.5
2932,2022-01-29,10,21.4,10.0,3,5.8,6,0.0,0,5.4,82.33,8.6,2.3
2932,2022-01-30,10,23.7,10.7,3,0.0,6,0.583,0,5.1,62.5,6.2,2.6
2932,2022-01-31,10,11.1,4.3,3,4.0,8,0.0,0,1.7,88.29,3.6,0.0
2932,2022-02-01,10,19.7,8.3,3,2.5,8,0.0,0,2.9,87.42,6.1,0.5
2932,2022-02-02,10,19.2,8.1,3,0.1,8,1.25,0,4.5,74.75,6.5,-1.3
2932,2022-02-03,10,8.1,4.4,3,1.5,6,0.0,0,4.6,90.21,7.5,-0.2
2932,2022-02-04,10,20.1,7.0,3,0.3,6,1.217,0,6.1,81.17,8.3,2.3
2932,2022-02-05,10,16.8,9.4,3,0.0,6,4.533,0,4.0,72.58,7.0,1.4
2932,2022-02-06,10,23.8,12.0,3,0.4,6,0.217,0,5.5,77.92,8.0,3.1
2932,2022-02-07,10,20.6,7.7,3,0.2,8,4.083,0,3.3,78.67,6.3,0.5
2932,2022-02-08,10,15.8,8.4,3,0.0,6,0.617,0,5.8,79.75,8.3,0.8
2932,2022-02-09,10,11.8,6.6,3,0.0,0,0.0,0,8.4,76.67,9.5,7.1
2932,2022-02-10,10,15.4,5.5,3,6.6,8,3.9,0,6.8,81.67,10.3,3.9
2932,2022-02-11,10,15.4,5.6,3,2.3,8,1.233,0,2.7,88.08,5.4,-1.5
2932,2022-02-12,10,8.2,3.7,3,0.0,0,8.717,0,1.0,77.88,4.9,-3.2
2932,2022-02-13,10,12.3,5.9,3,0.0,0,9.167,0,4.0,70.96,10.3,-1.0
2932,2022-02-14,10,13.2,6.8,3,0.0,6,6.817,0,7.4,58.75,13.2,3.8
2932,2022-02-15,10,11.8,5.2,3,0.0,6,4.083,0,6.6,75.83,9.6,3.9
2932,2022-02-16,10,21.4,9.9,3,3.7,6,0.0,0,8.1,75.58,13.4,4.9
2932,2022-02-17,10,27.1,13.4,3,0.2,6,6.833,0,8.2,68.63,14.2,3.9
2932,2022-02-18,10,28.1,8.9,3,0.5,6,0.05,0,7.2,72.29,12.8,3.3
2932,2022-02-19,10,25.2,12.6,3,0.2,6,5.433,0,5.9,54.63,8.5,4.1
2932,2022-02-20,10,21.4,10.8,3,0.6,6,1.283,0,7.0,75.88,10.0,3.7
2932,2022-02-21,10,28.6,12.3,3,0.7,6,4.033,0,6.0,70.08,10.4,3.1
2932,2022-02-22,10,16.8,8.6,3,1.4,6,3.033,0,5.8,72.5,8.1,2.9
2932,2022-02-23,10,15.3,6.5,3,0.0,0,8.433,0,6.2,69.21,10.4,2.8
2932,2022-02-24,10,17.7,6.9,3,0.0,6,0.9,0,6.2,70.25,10.7,1.4
2932,2022-02-25,10,16.8,8.3,3,0.1,6,4.433,0,3.3,77.5,7.1,0.6
2932,2022-02-26,10,9.6,3.7,3,0.0,0,0.667,0,3.5,78.0,7.0,-0.3
2932,2022-02-27,10,9.3,3.3,3,0.0,0,6.067,0,1.4,83.67,7.4,-2.9
2932,2022-02-28,10,8.2,4.2,3,0.0,0,6.117,0,0.2,81.38,5.7,-3.3
2932,2022-03-01,10,8.1,3.4,3,0.0,0,9.933,0,0.8,62.0,6.7,-5.2
2932,2022-03-02,10,4.8,1.7,3,0.0,0,7.183,0,1.8,65.71,7.5,-2.4
2932,2022-03-03,10,7.7,2.6,3,0.0,0,10.217,0,0.8,72.71,7.7,-4.3
2932,2022-03-04,10,5.1,1.8,3,0.0,7,0.0,0,0.7,82.17,2.5,-1.6
2932,2022-03-05,10,6.7,2.4,3,0.0,0,6.0,0,0.9,75.75,6.7,-3.6
2932,2022-03-06,10,8.4,2.5,3,0.0,0,0.0,0,-0.4,70.96,1.7,-2.7
2932,2022-03-07,10,8.9,2.5,3,0.0,0,9.85,0,1.9,67.08,6.7,-2.5
2932,2022-03-08,10,7.2,2.5,3,0.0,0,11.117,0,2.1,65.25,8.6,-3.6
2932,2022-03-09,10,5.1,2.2,3,0.0,0,11.083,0,4.2,56.63,11.4,-1.9
2932,2022-03-10,10,11.3,4.8,3,0.0,0,11.05,0,3.5,65.5,11.1,-4.1
2932,2022-03-11,10,16.3,8.0,3,0.0,0,11.217,0,2.2,48.5,8.7,-3.6
2932,2022-03-12,10,11.1,5.2,3,0.0,0,11.1,0,3.6,37.08,11.8,-4.1
2932,2022-03-13,10,12.9,5.1,3,0.0,0,11.35,0,4.1,42.46,13.0,-4.9
2932,2022-03-14,10,12.7,4.8,3,4.9,6,3.317,0,4.9,67.54,11.1,-2.2
2932,2022-03-15,10,6.2,2.8,3,0.7,6,0.0,0,6.3,85.71,10.3,2.0
2932,2022-03-16,10,6.7,3.0,3,0.0,0,9.867,0,7.1,77.96,12.7,1.8
2932,2022-03-17,10,10.3,3.4,3,0.0,0,0.0,0,7.1,79.25,12.4,2.4
2932,2022-03-18,10,11.3,3.5,3,0.0,0,6.95,0,6.7,69.08,12.1,2.1
2932,2022-03-19,10,14.4,4.9,3,0.0,0,9.067,0,4.9,64.08,9.6,0.0
2932,2022-03-20,10,16.6,7.7,3,0.0,0,11.5,0,6.1,44.13,13.5,0.1
2932,2022-03-21,10,8.7,4.4,3,0.0,0,11.267,0,6.3,44.96,13.3,-2.1
2932,2022-03-22,10,6.9,3.1,3,0.0,0,11.85,0,8.1,43.17,16.3,-1.2
2932,2022-03-23,10,4.6,1.9,3,0.0,0,11.75,0,8.9,49.33,17.4,0.1
2932,2022-03-24,10,4.6,1.8,3,0.0,0,11.35,0,8.5,54.17,16.2,0.8
2932,2022-03-25,10,5.8,1.9,3,0.0,0,11.233,0,8.5,56.38,15.9,0.3
2932,2022-03-26,10,11.0,3.6,3,0.0,0,9.65,0,10.4,65.83,17.6,1.5
2932,2022-03-27,10,5.1,1.7,3,0.0,0,10.25,0,10.1,72.58,15.5,2.8
2932,2022-03-28,10,8.2,3.1,3,0.0,0,10.467,0,10.8,71.38,18.6,3.2
2932,2022-03-29,10,7.7,2.8,3,0.0,0,4.467,0,7.1,74.08,11.0,4.3
2932,2022-03-30,10,6.9,3.0,3,1.2,6,0.367,0,4.0,79.5,7.1,1.0
2932,2022-03-31,10,12.5,5.8,3,0.0,6,0.0,0,2.4,82.79,4.1,0.3
2932,2022-04-01,10,15.4,7.2,3,0.0,8,0.0,0,3.2,50.42,5.7,0.4
2932,2022-04-02,10,13.2,6.9,3,0.0,0,2.1,0,1.9,59.83,5.4,-1.0
2932,2022-04-03,10,10.3,3.6,3,0.0,0,5.35,0,1.7,59.79,6.7,-6.4
2932,2022-04-04,10,24.0,11.2,3,1.1,6,4.9,0,3.9,69.04,8.4,-0.2
2932,2022-04-05,10,17.0,7.6,3,2.1,6,0.083,0,7.6,86.79,10.3,4.9
2932,2022-04-06,10,16.8,8.5,3,0.0,6,3.483,0,10.6,69.58,13.9,8.1
2932,2022-04-07,10,24.2,11.1,3,6.3,6,2.5,0,10.2,67.46,14.9,5.7
2932,2022-04-08,10,21.6,8.6,3,0.0,6,2.217,0,6.7,65.83,9.3,2.8
2932,2022-04-09,10,16.6,5.8,3,0.2,6,4.267,0,5.1,72.5,10.2,1.4
2932,2022-04-10,10,16.3,5.4,3,0.0,6,4.5,0,4.1,70.75,9.5,-0.7
2932,2022-04-11,10,8.1,2.9,3,0.0,0,12.45,0,6.1,60.88,13.4,-0.9
2932,2022-04-12,10,9.3,4.4,3,0.0,0,12.7,0,10.0,54.71,18.4,0.7
2932,2022-04-13,10,6.5,3.1,3,0.0,0,8.717,0,13.8,54.71,22.0,4.1
2932,2022-04-14,10,8.6,2.8,3,1.9,6,3.8,0,11.7,84.54,16.5,6.2
2932,2022-04-15,10,11.8,4.6,3,0.1,6,0.8,0,8.3,87.04,10.0,5.4
2932,2022-04-16,10,9.6,3.8,3,0.0,0,8.8,0,6.2,64.63,11.8,1.9
2932,2022-04-17,10,9.4,2.0,3,0.0,0,11.5,0,6.9,57.67,13.8,-1.6
2932,2022-04-18,10,6.3,2.1,3,0.0,0,12.8,0,8.7,57.42,14.8,1.2
2932,2022-04-19,10,10.6,3.6,3,0.0,0,9.2,0,8.1,57.88,14.1,3.5
2932,2022-04-20,10,7.4,2.2,3,0.1,6,0.2,0,7.3,72.0,11.1,1.9
2932,2022-04-21,10,6.7,2.4,3,0.2,6,0.0,0,8.4,83.21,9.5,6.9
2932,2022-04-22,10,13.0,5.1,3,0.0,0,6.0,0,10.7,81.13,15.1,8.0
2932,2022-04-23,10,14.4,5.7,3,0.0,0,13.5,0,10.8,61.92,16.8,4.7
2932,2022-04-24,10,12.0,4.1,3,2.2,6,3.6,0,9.8,71.46,15.2,4.8
2932,2022-04-25,10,7.7,3.1,3,0.1,6,4.0,0,8.5,84.13,13.5,4.0
2932,2022-04-26,10,8.1,2.3,3,0.0,0,10.75,0,9.8,69.92,16.2,2.0
2932,2022-05-16,10,11.8,3.1,3,1.6,6,9.2,0,17.7,67.38,26.5,8.7
2932,2022-05-17,10,8.6,2.9,3,3.9,6,4.4,0,16.7,85.42,21.3,13.1
2932,2022-05-18,10,9.3,2.9,3,0.0,0,13.233,0,19.1,68.83,25.9,11.7
2932,2022-05-19,10,14.1,4.3,3,2.5,6,13.067,0,21.4,56.71,28.9,14.5
2932,2022-05-20,10,16.1,3.6,3,6.9,6,6.6,0,19.5,79.25,25.4,14.0
2932,2022-05-21,10,16.5,6.5,3,0.0,6,5.417,0,15.3,66.13,19.3,11.4
2932,2022-05-22,10,7.9,2.3,3,0.0,0,11.167,0,14.8,66.21,20.1,8.8
2932,2022-05-23,10,10.8,5.0,3,0.0,6,6.25,0,17.0,63.17,23.5,7.9
2932,2022-05-24,10,14.4,5.5,3,0.0,6,8.55,0,17.6,67.13,21.9,10.9
2932,2022-05-25,10,14.2,4.4,3,0.0,0,8.5,0,15.6,59.88,22.2,9.3
2932,2022-05-26,10,14.7,7.3,3,0.8,6,3.8,0,17.4,58.58,21.5,13.9
2932,2022-05-27,10,17.5,5.9,3,4.3,6,6.667,0,15.2,64.21,19.5,8.3
2932,2022-05-28,10,15.4,6.1,3,0.0,6,5.567,0,11.3,64.71,16.4,6.4
2932,2022-05-29,10,7.7,3.2,3,1.0,6,4.1,0,10.5,71.83,16.4,4.8
2932,2022-05-30,10,10.8,2.4,3,0.2,6,5.367,0,10.7,75.04,15.7,6.1
2932,2022-05-31,10,15.8,2.4,3,4.5,6,8.35,0,12.6,71.67,21.2,5.3
2932,2022-06-01,10,12.0,4.2,3,0.1,6,8.017,0,13.3,72.88,20.6,7.4
2932,2022-06-02,10,7.2,2.6,3,0.0,0,13.233,0,13.6,66.96,20.4,6.8
2932,2022-06-03,10,9.3,3.3,3,3.1,6,12.583,0,18.5,56.46,26.1,7.4
2932,2022-06-04,10,7.4,2.5,3,0.0,6,8.383,0,18.8,67.58,24.3,14.5
2932,2022-06-05,10,11.8,4.6,3,1.3,6,9.95,0,20.2,66.54,27.2,12.2
2932,2022-06-06,10,13.2,4.6,3,0.2,6,9.667,0,19.3,70.0,25.9,14.6
2932,2022-06-07,10,11.7,3.6,3,0.0,0,10.05,0,19.0,59.38,24.5,13.6
2932,2022-06-08,10,9.3,3.7,3,0.1,6,10.55,0,19.9,60.38,25.6,13.7
2932,2022-06-09,10,7.9,3.3,3,0.3,6,3.033,0,17.3,72.33,22.2,13.3
2932,2022-06-10,10,9.6,2.9,3,0.0,0,13.383,0,18.4,61.46,25.2,10.8
2932,2022-06-11,10,11.3,3.0,3,0.4,6,9.017,0,20.7,57.08,27.0,13.7
2932,2022-06-12,10,11.0,2.9,3,0.0,0,12.45,0,21.0,57.58,28.0,14.9
2932,2022-06-13,10,13.2,3.6,3,1.3,6,6.0,0,15.8,60.5,21.4,10.2
2932,2022-06-14,10,8.2,2.3,3,0.0,0,13.167,0,15.4,59.46,22.0,8.0
2932,2022-06-15,10,7.5,2.2,3,0.0,6,15.433,0,19.9,49.67,28.4,9.1
2932,2022-06-16,10,10.5,3.4,3,0.0,6,9.467,0,19.0,55.04,26.1,13.5
2932,2022-06-17,10,8.1,2.4,3,0.0,0,12.467,0,20.0,50.5,27.3,10.5
2932,2022-06-18,10,12.2,4.5,3,0.0,0,14.267,0,26.2,44.67,34.5,16.7
2932,2022-06-19,10,14.9,5.9,3,12.0,8,12.733,0,26.5,50.63,37.0,15.2
2932,2022-06-20,10,15.3,4.1,3,4.0,6,2.717,0,14.2,90.04,16.2,10.8
2932,2022-06-21,10,8.7,3.0,3,0.0,0,14.033,0,16.5,62.75,23.2,8.2
2932,2022-06-22,10,7.2,2.3,3,0.0,0,15.517,0,20.6,52.17,27.5,11.8
2932,2022-06-23,10,7.5,2.5,3,0.0,0,15.533,0,22.8,48.04,31.1,12.1
2932,2022-06-24,10,12.3,4.4,3,0.0,6,10.683,0,22.6,60.29,29.2,15.7
2932,2022-06-25,10,9.6,3.5,3,0.0,0,8.967,0,23.0,65.75,29.0,17.4
2932,2022-06-26,10,7.0,1.9,3,0.0,0,13.433,0,25.6,54.46,33.1,17.5
2932,2022-06-27,10,11.7,3.7,3,1.8,6,10.5,0,25.2,60.13,33.3,17.9
2932,2022-06-28,10,8.2,2.3,3,0.0,0,10.633,0,20.2,63.08,25.8,16.0
2932,2022-06-29,10,11.7,4.0,3,0.2,6,2.067,0,19.5,74.75,24.1,15.3
2932,2022-06-30,10,8.2,2.2,3,0.9,6,10.65,0,23.8,65.75,30.6,17.7
2932,2022-07-01,10,13.5,3.7,3,3.9,6,0.85,0,16.8,89.08,22.6,13.8
2932,2022-07-02,10,9.3,3.1,3,0.0,0,14.767,0,20.0,59.08,26.3,12.4
2932,2022-07-03,10,10.8,3.2,3,0.0,0,13.25,0,24.1,46.75,31.2,15.7
2932,2022-07-04,10,8.9,3.1,3,0.0,0,11.183,0,20.4,55.88,26.5,14.7
2932,2022-07-05,10,14.6,2.7,3,0.0,6,11.133,0,20.0,51.63,26.4,13.1
2932,2022-07-06,10,11.1,3.5,3,4.4,6,7.6,0,17.3,53.21,21.6,12.7
2932,2022-07-07,10,14.7,5.2,3,8.4,6,0.467,0,14.9,83.25,20.1,12.2
2932,2022-07-08,10,12.9,4.6,3,0.0,0,3.417,0,16.5,68.42,21.7,13.3
2932,2022-07-09,10,11.8,3.6,3,0.7,6,2.417,0,17.0,72.96,23.2,12.9
2932,2022-07-10,10,12.0,4.5,3,0.6,6,2.6,0,15.2,64.17,20.5,10.2
2932,2022-07-11,10,9.4,3.1,3,0.0,0,12.183,0,16.9,62.96,23.3,8.7
2932,2022-07-12,10,10.3,2.7,3,0.0,0,14.783,0,20.0,59.96,26.8,12.0
2932,2022-07-13,10,14.4,4.4,3,0.0,6,3.933,0,24.0,49.71,32.2,15.5
2932,2022-07-14,10,13.2,3.0,3,0.0,6,4.517,0,19.3,57.75,24.6,13.5
2932,2022-07-15,10,10.1,3.4,3,0.0,6,6.933,0,16.3,56.33,21.4,10.7
2932,2022-07-16,10,14.9,4.9,3,0.0,6,7.183,0,17.1,54.29,23.0,11.5
2932,2022-07-17,10,10.3,2.3,3,0.0,0,14.067,0,17.5,50.75,25.3,8.5
2932,2022-07-18,10,6.0,1.8,3,0.0,0,13.6,0,22.4,42.5,29.8,12.2
2932,2022-07-19,10,6.5,2.7,3,0.0,0,14.85,0,27.5,36.21,36.1,17.2
2932,2022-07-20,10,11.1,4.3,3,0.0,0,14.55,0,30.1,34.88,37.7,20.2
2932,2022-07-21,10,13.5,5.2,3,0.2,6,6.833,0,25.2,52.88,30.9,20.6
2932,2022-07-22,10,8.4,3.2,3,3.2,6,6.083,0,21.7,65.83,27.4,16.1
2932,2022-07-23,10,12.0,2.3,3,0.9,6,5.283,0,18.4,74.17,24.8,14.6
2932,2022-07-24,10,8.7,1.8,3,0.0,0,15.033,0,21.9,51.54,29.8,12.8
2932,2022-07-25,10,23.8,4.8,3,10.9,6,10.317,0,25.7,55.25,36.0,17.7
2932,2022-07-26,10,12.0,4.0,3,0.0,6,5.75,0,20.1,70.29,25.1,16.6
2932,2022-07-27,10,7.9,2.7,3,0.0,0,8.1,0,17.2,55.88,22.4,12.6
2932,2022-07-28,10,9.1,2.8,3,0.0,0,12.933,0,18.0,54.75,25.1,9.9
2932,2022-07-29,10,10.3,2.9,3,19.2,6,6.733,0,21.5,52.83,29.0,14.9
2932,2022-07-30,10,6.7,2.8,3,2.9,6,1.35,0,17.7,89.67,21.4,14.8
2932,2022-07-31,10,9.8,3.6,3,0.5,6,9.4,0,20.9,68.79,28.0,13.4
2932,2022-08-01,10,10.1,3.5,3,0.3,6,6.05,0,21.0,72.88,25.1,17.9
2932,2022-08-02,10,9.8,1.8,3,0.0,0,12.117,0,21.7,57.79,28.5,14.7
2932,2022-08-03,10,6.7,2.1,3,0.0,0,14.467,0,25.4,46.63,32.6,15.7
2932,2022-08-04,10,11.5,3.0,3,0.0,0,12.983,0,28.3,43.08,36.4,18.9
2932,2022-08-05,10,16.6,3.4,3,0.4,6,4.833,0,21.7,70.46,30.2,16.3
2932,2022-08-06,10,10.5,2.9,3,0.0,0,12.283,0,17.1,56.92,22.2,11.4
2932,2022-08-07,10,6.9,2.0,3,0.0,0,14.05,0,18.3,50.83,25.2,9.7
2932,2022-08-08,10,6.7,1.9,3,0.0,0,13.567,0,20.3,47.63,27.1,11.4
2932,2022-08-09,10,7.2,2.3,3,0.0,0,12.667,0,20.6,52.08,28.1,12.6
2932,2022-08-10,10,8.7,2.4,3,0.0,0,12.033,0,21.7,50.71,29.2,13.4
2932,2022-08-11,10,8.7,2.6,3,0.0,0,13.667,0,22.6,44.04,29.5,13.8
2932,2022-08-12,10,12.2,3.8,3,0.0,0,12.933,0,22.2,46.42,28.5,14.1
2932,2022-08-13,10,9.3,2.9,3,0.0,0,7.95,0,21.5,63.29,26.7,14.4
2932,2022-08-14,10,10.3,3.2,3,0.0,0,9.867,0,23.8,62.46,31.4,16.5
2932,2022-08-15,10,15.4,2.8,3,2.6,6,4.717,0,22.3,73.04,31.9,17.7
2932,2022-08-16,10,7.7,3.0,3,0.0,0,12.883,0,23.4,62.33,29.6,17.2
2932,2022-08-17,10,7.5,1.8,3,0.0,0,7.867,0,25.1,53.38,32.9,17.5
2932,2022-08-18,10,10.8,3.1,3,7.8,6,1.533,0,22.2,68.63,25.5,18.2
2932,2022-08-19,10,9.1,3.1,3,1.7,6,0.417,0,19.7,86.33,22.3,18.5
2932,2022-08-20,10,6.5,1.6,3,7.4,6,0.0,0,18.9,91.25,21.9,16.8
2932,2022-08-21,10,5.0,1.9,3,0.0,0,7.767,0,19.3,71.42,25.0,15.7
2932,2022-08-22,10,6.9,2.3,3,0.0,0,8.3,0,19.3,67.04,25.3,12.6
2932,2022-08-23,10,7.5,2.0,3,0.0,0,8.65,0,19.4,69.79,25.8,12.8
2932,2022-08-24,10,6.2,1.9,3,0.0,0,13.067,0,21.5,69.25,27.7,14.2
2932,2022-08-25,10,9.6,3.3,3,0.0,0,8.717,0,23.2,72.58,29.2,17.4
2932,2022-08-26,10,10.3,2.0,3,3.3,6,4.883,0,21.8,83.42,30.9,17.8
2932,2022-08-27,10,10.5,3.3,3,3.2,6,0.367,0,19.5,89.13,22.6,18.4
2932,2022-08-28,10,9.1,3.3,3,0.0,0,9.533,0,18.5,65.04,23.4,14.1
2932,2022-08-29,10,6.7,2.5,3,0.0,0,11.267,0,17.6,66.42,23.5,11.0
2932,2022-08-30,10,7.4,2.3,3,0.0,0,8.517,0,17.9,75.29,23.2,12.4
2932,2022-08-31,10,8.7,3.0,3,0.0,0,4.517,0,17.2,68.17,21.8,14.1
2932,2022-09-01,10,7.2,2.7,3,0.0,0,7.4,0,16.6,63.38,22.2,10.9
2932,2022-09-02,10,10.8,4.5,3,0.0,0,8.133,0,16.7,58.83,23.6,10.0
2932,2022-09-03,10,10.3,4.2,3,0.0,0,10.9,0,17.7,55.25,23.5,11.7
2932,2022-09-04,10,7.7,3.7,3,0.0,0,7.85,0,19.4,60.13,25.7,14.0
2932,2022-09-05,10,8.7,4.2,3,0.0,6,10.583,0,20.0,65.42,26.9,13.6
2932,2022-09-06,10,8.2,3.8,3,0.0,6,5.983,0,18.7,72.08,24.9,14.6
2932,2022-09-07,10,10.1,2.8,3,2.7,6,6.65,0,20.8,71.5,28.9,13.6
2932,2022-09-08,10,13.4,3.7,3,5.8,6,1.283,0,17.4,86.67,20.3,14.3
2932,2022-09-09,10,12.0,4.5,3,0.3,6,7.533,0,17.7,69.42,24.3,13.0
2932,2022-09-10,10,9.6,3.6,3,1.2,6,4.783,0,16.1,76.58,21.1,12.8
2932,2022-09-11,10,8.9,2.8,3,0.4,6,3.783,0,14.9,85.88,19.6,11.9
2932,2022-09-12,10,5.7,2.3,3,0.0,0,7.817,0,15.9,75.33,21.7,10.6
2932,2022-09-13,10,10.1,3.7,3,0.4,6,2.2,0,17.7,75.0,25.0,12.5
2932,2022-09-14,10,4.6,1.5,3,7.2,6,0.0,0,14.7,86.83,16.7,12.9
2932,2022-09-15,10,12.9,3.8,3,1.7,6,2.817,0,14.1,81.88,17.9,11.0
2932,2022-09-16,10,14.4,6.6,3,0.1,6,7.783,0,13.0,70.21,17.9,9.5
2932,2022-09-17,10,15.4,7.0,3,7.3,6,3.133,0,11.6,74.79,16.9,8.5
2932,2022-09-18,10,17.1,7.3,3,3.8,6,4.15,0,9.9,81.92,14.8,7.0
2932,2022-09-19,10,12.2,4.7,3,4.0,6,2.383,0,10.7,86.0,16.4,8.5
2932,2022-09-20,10,9.6,3.0,3,0.0,6,6.217,0,10.9,78.25,15.7,6.2
2932,2022-09-21,10,5.8,2.1,3,0.0,0,9.017,0,10.4,77.96,16.7,4.8
2932,2022-09-22,10,5.7,1.8,3,0.0,0,10.767,0,10.6,72.58,16.5,5.4
2932,2022-09-23,10,6.2,2.9,3,0.0,0,9.917,0,11.5,70.75,18.5,4.8
2932,2022-09-24,10,5.7,2.4,3,0.0,6,4.967,0,13.1,70.92,19.5,8.1
2932,2022-09-25,10,7.0,2.0,3,0.0,6,4.483,0,12.7,80.71,18.7,7.2
2932,2022-09-26,10,12.3,5.0,3,1.2,6,6.65,0,13.0,71.33,18.1,8.6
2932,2022-09-27,10,14.7,5.6,3,1.0,6,1.467,0,10.7,80.42,14.4,7.1
2932,2022-09-28,10,5.3,2.6,3,4.4,6,0.517,0,7.6,88.63,10.6,5.2
2932,2022-09-29,10,5.7,2.1,3,0.0,0,7.983,0,9.2,80.13,15.2,4.0
2932,2022-09-30,10,7.2,2.6,3,0.0,0,10.05,0,10.0,75.79,16.5,3.7
2932,2022-10-01,3,13.2,6.4,3,3.8,6,0.567,0,10.4,83.38,14.0,6.7
2932,2022-10-02,3,13.9,5.9,3,0.1,6,5.567,0,12.5,80.0,17.5,9.4
2932,2022-10-03,3,12.2,4.6,3,0.0,6,2.267,0,12.2,80.5,15.9,8.7
2932,2022-10-04,3,8.2,4.1,3,0.0,0,7.25,0,12.8,75.88,17.8,8.2
2932,2022-10-05,3,12.7,5.8,3,0.0,6,9.167,0,14.6,73.54,20.3,8.4
2932,2022-10-06,3,11.8,4.5,3,0.0,6,9.017,0,14.5,66.96,18.4,7.9
2932,2022-10-07,3,8.7,3.2,3,0.0,0,10.517,0,11.9,75.54,18.6,6.0
2932,2022-10-08,3,12.2,4.7,3,0.0,6,3.317,0,11.9,78.08,16.4,6.5
2932,2022-10-09,3,7.7,3.2,3,0.0,0,10.65,0,9.3,76.63,16.0,3.6
2932,2022-10-10,3,10.3,4.4,3,0.0,0,8.733,0,11.8,74.58,19.1,3.8
2932,2022-10-11,3,8.6,2.0,3,0.0,0,8.55,0,10.6,74.25,16.0,5.2
